"mean","max","min","ninety_pct","sd","mean_route","min_route","max_route","ninety_pct_route","sd_route","zone"
1202.62439865974,3855.548828,55.08306122,1752.276709,544.91078015072,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1306.8462583412,7064.84082,27.1700573,1963.3082522,788.075109949291,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1340.39177525825,7307.309082,0.884073853,1878.9447266,789.206321954285,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1306.92425206876,4850.317383,28.1692791,1906.7559078,589.963822188488,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1289.76043601202,5418.231445,110.1677017,1877.1644532,671.828103857483,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1276.55501824764,7497.791016,105.9754944,1829.780298,677.915223365593,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1295.12307412004,15151.03906,20.77679062,1912.5290528,1040.4604457417,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1279.9298798444,7307.309082,2.367318869,1900.4624514,680.377221901143,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1194.48215355943,5467.458496,8.436494827,1689.0851564,555.665793186873,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1330.49416979519,4610.180176,91.17088318,1892.9367674,636.625832787819,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1318.22664327804,7238.616699,2.021804094,1834.9436522,692.680860238299,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1348.84286325279,7238.616699,237.4981232,2003.6768068,904.449140852576,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1410.44586125953,7134.962402,28.1692791,2358.1528324,985.3657905175,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1356.6255120312,7134.962402,2.367318869,1924.8279544,759.520352111138,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1247.51015066369,7307.309082,13.28293228,1910.0484616,720.496862826803,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1294.3853047927,5120.21582,151.8174286,1768.2076174,606.212592811969,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1271.93719894335,5309.94873,28.1692791,1822.980127,594.131719934971,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1299.1260242297,5615.041504,32.0443573,1791.3681644,653.208290960452,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1404.9943512897,15151.03906,110.9980774,1940.7016598,1172.72290496599,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1418.51376647468,14927.85645,112.7525635,2031.7575444,1199.05144969999,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1291.18013928712,4850.317383,110.9980774,1830.4923826,585.841419045674,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1399.62536315974,6983.091797,49.92403412,2157.2042966,852.851694903223,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1350.24467038103,7134.962402,91.17088318,1841.840967,900.082597416859,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
